timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-10-01 21:30:00+00:00,0.0,25.48,0.0,23.24
2022-10-01 21:45:00+00:00,0.0,24.78,0.0,23.66
2022-10-01 22:00:00+00:00,0.0,22.16,0.0,22.98
2022-10-01 22:15:00+00:00,0.0,22.96,0.0,23.4
2022-10-01 22:30:00+00:00,0.0,20.24,0.0,22.46
2022-10-01 22:45:00+00:00,0.0,25.6,0.0,30.96
2022-10-01 23:00:00+00:00,0.0,19.9,0.0,25.28
2022-10-01 23:15:00+00:00,0.0,17.46,0.0,23.4
2022-10-01 23:30:00+00:00,0.0,17.78,0.0,24.54
2022-10-01 23:45:00+00:00,0.0,15.08,0.0,22.6
2022-10-02 00:00:00+00:00,0.0,15.4,0.0,24.08
2022-10-02 00:15:00+00:00,0.0,15.64,0.0,24.72
2022-10-02 00:30:00+00:00,0.0,13.52,0.0,23.02
2022-10-02 00:45:00+00:00,0.0,23.28,0.0,34.28
2022-10-02 01:00:00+00:00,0.0,14.12,0.0,24.3
2022-10-02 01:15:00+00:00,0.0,13.1,0.0,24.32
2022-10-02 01:30:00+00:00,0.0,12.08,0.0,23.44
2022-10-02 01:45:00+00:00,0.0,12.38,0.0,23.0
2022-10-02 02:00:00+00:00,0.0,12.5,0.0,24.5
2022-10-02 02:15:00+00:00,0.0,16.68,0.0,28.78
2022-10-02 02:30:00+00:00,0.0,17.6,0.0,29.68
2022-10-02 02:45:00+00:00,0.0,14.12,0.0,25.58
2022-10-02 03:00:00+00:00,0.0,14.26,0.0,25.46
2022-10-02 03:15:00+00:00,0.0,17.42,0.0,28.42
2022-10-02 03:30:00+00:00,0.0,14.5,0.0,24.78
2022-10-02 03:45:00+00:00,0.0,15.26,0.0,24.96
2022-10-02 04:00:00+00:00,0.0,19.96,0.0,28.98
2022-10-02 04:15:00+00:00,0.0,15.48,0.0,23.82
2022-10-02 04:30:00+00:00,0.0,19.52,0.0,26.86
2022-10-02 04:45:00+00:00,0.0,18.48,0.0,24.1
2022-10-02 05:00:00+00:00,0.0,18.62,0.0,23.66
2022-10-02 05:15:00+00:00,0.0,20.2,0.0,24.38
2022-10-02 05:30:00+00:00,0.0,19.76,0.0,22.7
2022-10-02 05:45:00+00:00,0.0,21.24,0.0,23.3
2022-10-02 06:00:00+00:00,0.0,24.0,0.0,24.14
2022-10-02 06:15:00+00:00,0.0,30.34,0.0,28.06
2022-10-02 06:30:00+00:00,0.0,29.2,0.0,27.2
2022-10-02 06:45:00+00:00,0.0,27.16,0.0,23.5
2022-10-02 07:00:00+00:00,0.0,27.44,0.0,21.82
2022-10-02 07:15:00+00:00,0.0,29.48,0.0,22.44
2022-10-02 07:30:00+00:00,0.0,29.7,0.0,21.76
